UserId	PostId	PostTypeID
5704863	52870485	2
2901002	52870066	2
2901002	52850219	2
8683073	52850909	2
5820814	52843019	2
2695448	52836265	2
7473629	52835287	2
9629771	52833902	2
9177877	52824799	2
5383801	52807382	2
9305398	52807326	2
10321210	52805818	2
3423035	52792176	2
8320861	52790488	2
3483203	52784858	2
5806755	52784808	2
4984061	52783797	2
2901002	52775942	2
8146556	52763188	2
10325516	52763152	2
10255652	52745714	2
4585713	52745516	2
7964527	52745499	2
3462509	52745142	2
3386063	52744848	2
9754169	52744662	2
8335344	52744630	2
5811078	52744199	2
4333359	52723213	2
9202873	52719026	2
3483203	52706111	2
9209546	52669618	2
3877338	28934228	2
6361531	52655068	2
4333359	52651589	2
7758804	52636545	2
3483203	52650527	2
6671176	52650464	2
6004983	52630548	2
6361531	52617282	2
4333359	52615770	2
2799941	52615900	2
9371607	52615779	2
6348485	52615744	2
2901002	52606806	2
8320861	52602133	2
5276520	52590344	2
3483203	52593768	2
7964527	52580073	2
4800652	52579857	2
381179	41880362	2
6287308	52561959	2
3483203	52561859	2
6671176	52561677	2
9209546	52559858	2
7964527	52559729	2
9218680	52551431	2
9051284	52540243	2
4333359	52538907	2
5467038	52540957	2
9874393	52538372	2
2901002	52535399	2
6887528	52535294	2
2901002	52529975	2
6671176	52527300	2
10292474	52527335	2
7835267	52526710	2
7835267	52525846	2
9769953	52520580	2
2901002	52515994	2
2901002	52513498	2
7964527	52504144	2
4317058	52484780	2
2901002	52479919	2
9218680	52478550	2
8305660	52472933	2
6942527	52471920	2
8708364	52471852	2
7277561	52466819	2
3800761	52466164	2
2961541	52458116	2
2336654	52457961	2
9769953	52457927	2
10394826	52441054	2
487339	52431511	2
7964527	52431346	2
3483203	52431158	2
5224926	52262819	2
10020435	52084319	2
5741205	41883345	2
2336654	41881351	2
5015569	40705575	2
4807458	40705599	2
1541036	36302274	2
5182136	32299250	2
7964527	52432437	2
7862558	52423803	2
9902740	52424863	2
9067271	52424823	2
4016674	52421131	2
2336654	52414531	2
6480402	52414500	2
7964527	52414488	2
6671176	52414469	2
9202873	52382552	2
2260	52381770	2
8305660	52352234	2
2535611	52351958	2
7013576	52351401	2
6671176	52322467	2
3471881	52318164	2
2336654	52307164	2
7964527	52305735	2
7111382	52279626	2
10242229	52279011	2
3645735	52277729	2
3483203	52266229	2
2901002	52258672	2
3483203	52248714	2
2535611	52248716	2
7964527	52247961	2
3483203	52247516	2
6660373	52247538	2
4198852	52247539	2
10320838	52247486	2
2535611	52247415	2
943138	52245526	2
8404453	52244619	2
10201580	52244610	2
8208006	52243359	2
10242229	52243271	2
9074332	52240504	2
9209546	52221466	2
4819376	52211327	2
6814154	52211154	2
1422451	52209070	2
6361531	52209189	2
9209546	52200593	2
9840637	52200467	2
4557382	52196027	2
8136350	52196042	2
7964527	52195394	2
7388477	52190834	2
3483203	52190471	2
6087502	52190438	2
9177877	52189565	2
2535611	52172220	2
7964527	52170781	2
8305660	52170921	2
4333359	52141144	2
5506894	52141167	2
7964527	52118055	2
9209546	52102027	2
7964527	52100860	2
2137255	52100854	2
9209546	52100806	2
9754169	52099315	2
9067615	50895210	2
8380272	51701369	2
6287308	52084846	2
3023116	52084685	2
2823755	52063310	2
7592064	52060269	2
4572274	52080487	2
2336654	52078751	2
6403976	52056040	2
6321559	52067594	2
7964527	52067565	2
3793674	52067493	2
6671176	52065597	2
7964527	52065592	2
7964527	52063368	2
6220759	52059751	2
10284439	52056746	2
4098013	52055066	2
2901002	52055320	2
8320861	52055467	2
2137255	52055363	2
2336654	52049961	2
5224926	52047096	2
2336654	52046116	2
6671176	52043689	2
7964527	52032157	2
2336654	52032282	2
4909087	52031811	2
2715948	52021764	2
9493987	52021852	2
3859224	52021555	2
5224926	52019306	2
5115805	52019275	2
9209546	52017707	2
8749168	52011342	2
6849682	52011323	2
9754169	52010898	2
2285236	52010820	2
8146556	52009822	2
1773367	52009819	2
2695448	52007758	2
7964527	52007623	2
5506894	52007625	2
1359058	51995379	2
9209546	51995408	2
6580543	51995371	2
4557382	51993219	2
9915320	51994366	2
8959807	51994437	2
7141506	51993211	2
7024766	51981650	2
3483203	51993566	2
6671176	51993385	2
2535611	51993382	2
3866172	51992960	2
8380272	51992322	2
7964527	51992247	2
8380272	51991957	2
4909087	51992041	2
6353021	51991985	2
4909087	51991482	2
2535611	51991479	2
487339	51991531	2
7964527	51991511	2
4333359	51990063	2
3483203	51989985	2
4819449	51989576	2
3639023	51989769	2
7964527	51989553	2
7964527	51987693	2
146073	51987120	2
233813	51981559	2
5309300	51981690	2
2901002	51981493	2
8380272	51978051	2
3483203	51977797	2
7964527	51977422	2
4909087	51973235	2
478288	51956644	2
3800761	51956652	2
3483203	51951996	2
9003475	51951883	2
2901002	51950439	2
9209546	51950054	2
2925052	51945247	2
7964527	51935149	2
4909087	51935139	2
8878774	51929206	2
7252651	51928068	2
6195815	51924199	2
1252759	51919915	2
3483203	51919380	2
7862558	51701547	2
3483203	51700799	2
2901002	51324475	2
2901002	37351194	2
230454	51917137	2
7273886	51917075	2
8258902	51917002	2
1252759	51916986	2
4909087	51914343	2
4909087	51914218	2
10232261	51914216	2
2701933	51914215	2
4867193	51896055	2
7013576	51895955	2
6631196	51895816	2
2901002	51875411	2
9341104	51864515	2
9209546	51862391	2
2901002	51860623	2
7964527	51860629	2
2901002	51839080	2
3316882	51827531	2
1532172	51827779	2
17160	51827659	2
532312	51823047	2
7223727	51822383	2
9209546	51810616	2
5178905	51810413	2
9936763	51808831	2
9161067	51798659	2
3483203	51795491	2
2535611	51795378	2
1717828	51795447	2
3483203	51795419	2
3483203	51795032	2
2535611	51795011	2
8380272	51780356	2
7579547	51780375	2
3483203	51775623	2
6552084	51775714	2
4585713	51775690	2
2535611	51772607	2
9461974	51769688	2
9413990	51769456	2
9937273	51769443	2
7847903	51767223	2
9067615	51765641	2
2901002	51758764	2
4098013	51684503	2
5916727	51694414	2
9209546	51689962	2
4909087	51689894	2
2535611	51689486	2
9209546	51689463	2
5299969	51687459	2
9067615	51685685	2
9546225	51686900	2
2799941	51686874	2
308903	51685620	2
2136892	51674147	2
6671176	51659249	2
10101628	51659283	2
2901002	51658048	2
7964527	51644459	2
2901002	51636516	2
9274732	51636569	2
2413201	51631615	2
797495	51622444	2
2136892	51622203	2
7964527	51622226	2
2314391	51622196	2
6361531	51616596	2
9435107	51616664	2
2695448	51616598	2
6671176	51605148	2
7964527	51605003	2
5575238	51589957	2
2901002	51589261	2
2901002	51589813	2
9209546	51583939	2
2901002	51578052	2
4909087	51575068	2
4174466	51575067	2
2535611	51574671	2
9274732	51573882	2
1532460	51569635	2
2901002	51568199	2
4930767	51560449	2
2901002	51556542	2
2901002	51554041	2
8427263	51551106	2
190597	51546487	2
7938217	51546492	2
7173785	51545378	2
9299259	51544559	2
4737952	51544278	2
2570261	51541420	2
3490320	51540568	2
9209546	51540585	2
2136892	51540454	2
10011003	51538109	2
2901002	51534417	2
2535611	51528720	2
6615163	51524873	2
7964527	51524486	2
8146556	51522997	2
7571052	51522497	2
8166632	51522776	2
5811078	51495499	2
2901002	51512094	2
2901002	51474979	2
2901002	51463725	2
4492932	51452808	2
7964527	51448358	2
2336654	51447340	2
2759482	51444846	2
7964527	51425253	2
9209546	51425197	2
7964527	51424826	2
704848	51424527	2
9209546	51424611	2
532312	51422516	2
4684861	51416872	2
2901002	51418224	2
8380272	51416232	2
2901002	51414864	2
3483203	51414646	2
7964527	51413344	2
2901002	51402654	2
8380272	51391342	2
4593127	51391852	2
7964527	51391717	2
9754169	51390224	2
4264155	51379640	2
2901002	51374047	2
7715811	51366187	2
6671176	51362894	2
2901002	51362850	2
3141704	51357408	2
2901002	51357298	2
7386332	51349292	2
2137255	51348047	2
7668911	51347664	2
7619676	51343377	2
2901002	51323838	2
2901002	51337424	2
9209546	51323957	2
532312	51323864	2
9209546	51323223	2
2901002	51323112	2
5811078	51323215	2
7746365	51323104	2
6361531	51091428	2
8007037	51315589	2
9209546	51303054	2
3704368	51290795	2
2535611	51290670	2
3483203	51290585	2
2137255	51290558	2
7386332	51273663	2
9806717	51272991	2
6930275	51257246	2
2303761	51256840	2
2570261	51256057	2
7964527	51255937	2
487339	51254146	2
9209546	51245156	2
2901002	51242299	2
8305660	51240381	2
532312	51239175	2
9232410	51239149	2
2901002	51238527	2
2901002	51231441	2
2017661	51230541	2
532312	51229566	2
4323	51220031	2
7964527	51212490	2
8898218	51210389	2
7311767	50204926	2
8008776	51200086	2
1267132	51157164	2
2901002	51168135	2
5745211	51164555	2
6361531	51162063	2
9209546	51155795	2
9605907	51152186	2
9462257	51141566	2
10000141	51140808	2
5458214	51127387	2
2901002	51121204	2
6158987	51121201	2
9209546	51110205	2
6321559	51110197	2
7386332	51109241	2
7964527	51109130	2
9274732	51108967	2
9209546	51099616	2
10004959	51099657	2
2901002	51099470	2
1106952	51093472	2
8747	51093396	2
870281	51093448	2
2535611	51092551	2
2336654	51090087	2
9609447	51090230	2
908494	51084703	2
2336654	51074632	2
7964527	51074621	2
2796965	51074076	2
3986395	51073613	2
3483203	51072105	2
9209546	51067514	2
10000506	51067184	2
8278193	51052936	2
2901002	51050405	2
2336654	51043516	2
2901002	51043418	2
5811078	51043469	2
7964527	51033627	2
2535611	51033208	2
7547749	51027533	2
7936002	51016312	2
790387	51016311	2
3198568	50984990	2
736937	51012282	2
2901002	51010276	2
1018659	51008822	2
5649747	51007597	2
8471144	48053613	2
6671176	50988713	2
8259064	50988690	2
4737952	50986252	2
5374924	50986211	2
9664208	50982928	2
9968677	50981042	2
1509797	50981027	2
3112049	50980154	2
8371811	50980153	2
3483203	50977963	2
6671176	50977899	2
2535611	50977563	2
4333359	50971385	2
1592364	50971295	2
9034642	50969435	2
4340985	31269098	2
3154212	50960936	2
9209546	50953695	2
3316882	50953694	2
6477201	50939981	2
8708364	50938549	2
4492932	50938559	2
2796965	50937722	2
3992043	50935993	2
416467	50935556	2
9209546	50913138	2
4210341	50905604	2
9085596	50903976	2
4871110	50895628	2
4800652	50894486	2
4909087	50894174	2
9209546	50891423	2
6361531	50885172	2
4323	50884219	2
5916727	50884070	2
9209546	50883145	2
9947339	50879252	2
8259064	50877130	2
7964527	50868116	2
2354344	50852021	2
4472331	50848562	2
7964527	50848529	2
9609447	50842966	2
3483203	50842997	2
5085211	50842981	2
9274732	50842247	2
1540468	50829378	2
736937	50824602	2
7716312	50823322	2
1252759	50814897	2
4333359	50804380	2
9274732	50804453	2
9209546	50804381	2
2901002	50776095	2
2901002	50760833	2
2901002	50717816	2
9209546	50702855	2
3483203	50685607	2
4923452	49943035	2
9209546	49901046	2
4871110	49901147	2
2336654	49900998	2
9209546	48993221	2
8589512	48053953	2
3152844	48053694	2
5215507	42646859	2
7671874	42646804	2
2336654	50663595	2
9885313	50663185	2
4909087	50659978	2
7964527	50660000	2
7964527	50653276	2
7964527	50649742	2
2901002	50636663	2
3063243	50634281	2
9814693	50634413	2
5811078	50603381	2
2901002	50603036	2
532312	50603245	2
6671176	50590070	2
6671176	50589348	2
3520965	50589420	2
202229	50583721	2
2570261	50581413	2
9209546	50564047	2
7716312	50560475	2
2901002	50559342	2
9209546	50547479	2
7564333	50547264	2
1897678	50541959	2
5033247	50541017	2
7838574	50538275	2
6190930	50538467	2
6576244	50530410	2
4096283	50519120	2
444036	50514913	2
2901002	50482171	2
4684861	50482266	2
8008776	50477126	2
2901002	50465216	2
4098013	50465315	2
8305660	50460651	2
5647038	50460058	2
4684861	50460025	2
3483203	50459742	2
532312	50442174	2
8605791	50442250	2
5741205	50433852	2
2867928	50418270	2
4909087	50418266	2
6671176	50418228	2
2535611	50399642	2
8839068	50388446	2
2901002	50368081	2
9209546	50368067	2
1975277	50361420	2
190597	50356654	2
4909087	50335781	2
9274732	50335717	2
4333359	50333674	2
2901002	50332315	2
7964527	50322489	2
3510736	50316750	2
2901002	50316673	2
3510736	50290868	2
5178905	50290314	2
9209546	50290257	2
2901002	50290060	2
2901002	50286387	2
9321816	50286408	2
4983450	50282270	2
4585963	50264884	2
7964527	50264869	2
6671176	50260817	2
2336654	50257610	2
7964527	50257566	2
9209546	50257647	2
2901002	50237945	2
7964527	50237995	2
9740103	50237974	2
2901002	50228967	2
2901002	50218610	2
6671176	50218596	2
5741205	50193486	2
3510736	50193462	2
9299259	50191810	2
487339	50179643	2
9209546	50171209	2
2901002	50151052	2
4909087	50140578	2
702383	50139111	2
9696894	50133526	2
5745815	50009331	2
1648033	50113743	2
2296458	50089005	2
2336654	50088654	2
7964527	50088247	2
5508500	50085311	2
2336654	50084258	2
7964527	50082158	2
6671176	50081762	2
6361531	50081757	2
9209546	50075272	2
3510736	50075197	2
4766576	50010958	2
7386332	50010860	2
7565352	50010718	2
5828183	50010628	2
2823755	49968277	2
2901002	49968039	2
702383	49923009	2
5811078	49921641	2
4871110	49921656	2
9209546	49920697	2
487339	49912050	2
3510736	49898539	2
2666057	49883888	2
2901002	49877142	2
5811078	49858441	2
2901002	49845904	2
8839068	49845964	2
3510736	49844423	2
9209546	49842016	2
7194881	49834201	2
9209546	49831090	2
3760920	49824893	2
2336654	49787503	2
3483203	49787472	2
7964527	49787444	2
7964527	49785217	2
2336654	49759477	2
9209546	49759416	2
3381215	49755657	2
4815958	49754438	2
4582949	49753524	2
3645903	49721924	2
5348862	47985898	2
1110687	39339303	2
170005	30372645	2
704848	30372221	2
6671176	49702624	2
4333359	49685111	2
5907870	49691776	2
3510736	49691799	2
714319	49682329	2
5907870	49670150	2
4909087	49668755	2
4983450	49662356	2
8610165	49635794	2
3328804	49631684	2
4051357	49628354	2
7964527	49622097	2
9299259	49621872	2
8008776	49621851	2
7964527	49619553	2
9209546	49619592	2
8683182	49617487	2
8008776	49593249	2
4343502	49583628	2
6671176	49567343	2
7964527	49567126	2
7907591	49566995	2
2901002	49556273	2
2901002	49553499	2
9209546	49553949	2
9055614	49553931	2
1568919	49553542	2
6866811	49541792	2
8072983	49541691	2
2373748	49538925	2
7207392	49532968	2
9253686	49533961	2
304093	49533165	2
5811078	49532832	2
4962332	49532596	2
4871110	49523420	2
2901002	49514388	2
9203524	49498333	2
2901002	49491143	2
1126841	49480956	2
5741205	49480048	2
4909087	49480038	2
7964527	49480034	2
2901002	49450177	2
9209546	49447557	2
2901002	49446899	2
6312276	49439435	2
2901002	49425249	2
3192400	49415581	2
1577947	49410758	2
9209546	49410441	2
9209546	49406133	2
189418	49404454	2
5014700	49400063	2
4492932	49398915	2
667883	49398924	2
2901002	49380548	2
9209546	49343949	2
7964527	49343892	2
2901002	49314256	2
7932273	49313976	2
9177877	49289756	2
4001477	49286341	2
2074981	49283123	2
9209546	49283076	2
9209546	49279447	2
7696283	49266730	2
3318273	49266586	2
642070	49247437	2
6287308	49243294	2
4683950	49243362	2
9209546	49239901	2
7964527	49239867	2
5741205	49239694	2
2901002	49231214	2
5103802	49226449	2
5414307	49213925	2
4683950	49209971	2
2145789	49204895	2
4909087	49204794	2
2336654	49204224	2
9209546	49204007	2
9299259	49204075	2
6287308	49204010	2
7505395	49192852	2
2901002	49190272	2
2901002	49187157	2
374092	49187221	2
7908770	49159632	2
7964527	49154225	2
2901002	49154221	2
2901002	49153723	2
5017267	49137949	2
4909087	49137887	2
4887682	49114097	2
6684107	49113678	2
146073	49088724	2
2901002	49088473	2
6764663	49088517	2
79793	49084149	2
5514476	49077891	2
1088415	49077052	2
9209546	49077127	2
9209546	49073788	2
3579910	49075464	2
2570261	49073970	2
6287308	49073929	2
3877338	29439876	2
2285236	41790304	2
7964527	49055894	2
8879248	49046152	2
7724156	49040309	2
4288043	49013359	2
4829258	49004036	2
9209546	49007884	2
2901002	49007782	2
9416508	49003301	2
2901002	49003187	2
7932273	48982126	2
2411802	48959495	2
9295613	48939741	2
2137255	48953775	2
1672128	48953590	2
4829258	48952539	2
4055021	48941252	2
9183344	48941152	2
4873159	48940608	2
8431275	48940031	2
2336654	48939742	2
2901002	48932411	2
6638903	48923169	2
2901002	48906228	2
2901002	48901325	2
9209546	48897014	2
7996271	48896722	2
7964527	48894527	2
2336654	48873142	2
7964527	48859493	2
2336654	48859357	2
9209546	48859234	2
4909087	48859269	2
1499803	48850419	2
9209546	48858482	2
7368203	48850385	2
2901002	48850357	2
9209546	48848070	2
9209546	48737352	2
667883	48737312	2
9209546	48716003	2
5741205	48715984	2
1252759	48649791	2
9209546	48648917	2
8666528	48583265	2
2901002	48582320	2
9209546	48582314	2
9209546	48573211	2
6672746	48554655	2
9203524	48550663	2
1536437	48452423	2
1451346	44479669	2
1456830	44479795	2
2901002	43751667	2
6786975	41058552	2
2285236	41058485	2
2411802	29441830	2
2336654	48871506	2
7386332	48818478	2
9311370	48822480	2
6422477	48825145	2
9349968	48823078	2
2901002	48821045	2
7326738	48818258	2
1187220	48818241	2
2901002	48803144	2
667883	48799676	2
5080669	48787539	2
9209546	48787477	2
2901002	48787132	2
2901002	48784382	2
667883	48777945	2
9209546	48777933	2
9183344	48773985	2
6361531	48773566	2
7964527	48773546	2
7964527	48711038	2
5241032	48710825	2
8218216	48671584	2
2901002	48666765	2
1534017	48589162	2
5741205	48653098	2
4683950	48629192	2
7932273	48619218	2
7964527	48604405	2
5741205	48603314	2
4492932	48603305	2
2336654	48603268	2
2336654	48601889	2
826983	48601659	2
9209546	48587460	2
837534	48587317	2
5178905	48558240	2
532312	48558164	2
2901002	48558213	2
3727550	48551575	2
837534	48531179	2
6147371	48531137	2
4579041	48530871	2
9209546	48505568	2
9209546	48481632	2
5120955	48461762	2
2901002	48457930	2
3919467	48453506	2
4829258	48430651	2
7964527	48430249	2
4983450	48406419	2
7964527	48406568	2
7311767	48371666	2
2901002	48369024	2
5741205	48369028	2
2102114	48359842	2
5230735	48354909	2
2622907	48344010	2
6388994	48328852	2
2901002	48324465	2
323303	48298396	2
4909087	48289870	2
5741205	48285206	2
6509519	48284978	2
2901002	48282738	2
5741205	48271732	2
7964527	48271719	2
6509519	48270993	2
2901002	48263201	2
5851928	48226016	2
8841872	48205405	2
6054622	48205063	2
3522130	48203642	2
4909087	48203608	2
4949486	48171457	2
2901002	48137743	2
2901002	48136002	2
7661057	48103661	2
4107693	48103354	2
4909087	48100492	2
1281485	48093343	2
3704482	48079510	2
7311767	48070638	2
4829258	48040096	2
5514476	48016497	2
6520041	48015361	2
7926383	48014659	2
6149882	47991540	2
7964527	47981476	2
2901002	47953766	2
5309300	47904473	2
5508500	47903980	2
2901002	47903072	2
2901002	47901493	2
826983	47901410	2
9117548	47886422	2
8003790	47885752	2
4819376	47885529	2
5811078	47885511	2
7134286	47818774	2
9099959	47818754	2
8840163	47818448	2
2901002	47812310	2
7964527	47804928	2
7853947	47787268	2
2799941	47786619	2
7505395	47786728	2
4016285	47777278	2
6361531	47777133	2
4909087	47776956	2
9069224	47744447	2
7386332	47744362	2
1635180	47738677	2
6477201	47734839	2
7964527	47687536	2
7267841	47686810	2
6361531	47686962	2
534238	47686849	2
5003756	47686785	2
9017455	47675045	2
7134286	47671846	2
5116025	47667680	2
5602504	47648899	2
2901002	47648398	2
8715110	47646898	2
7761024	47646725	2
2901002	47632825	2
2901002	47629520	2
2901002	47628862	2
2901002	47627829	2
3480223	47626716	2
6022016	47626600	2
7964527	47626178	2
5003756	47625342	2
7964527	47625322	2
6927601	47625174	2
5173232	47623250	2
2901002	47595400	2
5741205	47584061	2
7106045	47579532	2
7964527	46678925	2
6361531	46678782	2
7359810	46678820	2
4505244	46678788	2
2049147	46479351	2
7747975	46077342	2
8166632	46077395	2
3177936	31384168	2
7381528	47582183	2
2901002	47574452	2
8320861	47566161	2
8478253	47509858	2
6900838	47502290	2
2137255	47499617	2
1930543	47499575	2
826983	47499499	2
2901002	47498483	2
4044103	34298165	2
2901002	47476210	2
653364	47475744	2
2901002	47467429	2
4983450	47467476	2
996205	47462329	2
8896651	47461979	2
7964527	47461924	2
2285236	47461893	2
6287308	47440343	2
7847591	47425698	2
4887708	47420274	2
2464121	47420094	2
6361531	47373540	2
6139279	47408500	2
6781575	47408772	2
2901002	47394765	2
4800652	47392777	2
2901002	47351293	2
4800652	47351250	2
2857926	47346671	2
8945029	47327865	2
3339965	47290105	2
2901002	47288973	2
7964527	47288964	2
2336654	47208777	2
2901002	47259968	2
7851470	47243098	2
8756315	47226287	2
4366229	47225441	2
2336654	46924699	2
1240268	46922757	2
7954504	46922922	2
7964527	46922865	2
757590	46919875	2
8747665	46896465	2
8807079	46896910	2
4800652	46894207	2
7964527	46855870	2
6287308	46855685	2
3707720	46851907	2
6900838	46827880	2
7964527	46818228	2
4800652	46792778	2
890242	43290242	2
8458838	46758584	2
2901002	46756283	2
6287308	46748013	2
2901002	46753630	2
5741205	46749936	2
2336974	46747857	2
1404311	46733054	2
7964527	46713217	2
5811078	46713314	2
6341054	46713183	2
4983450	46698070	2
5741205	46698100	2
190597	46696327	2
3619945	46683717	2
7780353	46646650	2
2901002	46646426	2
1972924	46635574	2
4909087	46635489	2
5741205	46601174	2
5205141	46600738	2
56541	46596216	2
5741205	46596252	2
6573902	46582167	2
2137255	46582036	2
6451244	46582025	2
2901002	46561147	2
5107488	46541128	2
100297	46534274	2
8347081	46534153	2
7571052	42444081	2
4323	46508584	2
4800652	46483409	2
2336654	46483392	2
2411802	46479754	2
2336654	46479670	2
3259331	46478571	2
2901002	46472454	2
7068859	46472574	2
3293881	46455904	2
6287308	46456163	2
7964527	46456100	2
2901002	46406726	2
4247599	46404780	2
8529697	46404764	2
4359551	46387251	2
2137255	46386944	2
4985733	46379083	2
2901002	46343160	2
2236150	46343288	2
2901002	46346235	2
7646954	46333650	2
2901002	46326261	2
7964527	46326245	2
2336654	46312530	2
6361531	46312484	2
2336654	46311943	2
190597	46310416	2
5393381	46310296	2
5741205	46310207	2
2336654	46306669	2
5393381	46306687	2
1453822	46304087	2
2901002	46302307	2
2901002	46301561	2
4800652	46301457	2
1782792	46301242	2
1506264	46266702	2
1506850	46284946	2
8381385	46283138	2
2901002	46281230	2
2901002	46278953	2
2901002	46199412	2
2336654	46189509	2
2901002	46189136	2
4900574	46189117	2
5741205	46183301	2
5741205	46174569	2
8194773	46168595	2
8368216	46152954	2
8435769	45693116	2
1762211	45689501	2
2901002	43763179	2
2336654	43290370	2
2901002	43290068	2
4995030	43290108	2
2463570	36543658	2
5633320	42444042	2
2271269	36543629	2
3639023	34297763	2
2875563	23719103	2
8166632	46158915	2
2080228	46158884	2
2901002	46158364	2
7491646	46158356	2
2901002	46111689	2
2137255	46111638	2
7964527	46099818	2
190597	46099789	2
4642859	46051690	2
6361531	46016786	2
3135417	46016412	2
2137255	46016210	2
7954504	45989333	2
6342575	45983242	2
5276797	45983226	2
6343538	45965596	2
4800652	45904814	2
7964527	45827418	2
2411802	45827215	2
5741205	45827331	2
7964527	45823972	2
7964527	45760997	2
2411802	45760455	2
5741205	45760382	2
5916727	45719899	2
2074981	45698787	2
7492284	45641251	2
7964527	45638988	2
2324298	45638851	2
2901002	45638794	2
2901002	45637457	2
2901002	45628729	2
2336654	45579816	2
4760331	45580326	2
2411802	45580090	2
4832296	45579946	2
5026929	45579845	2
4365003	45577693	2
2336654	45574880	2
7964527	45574808	2
2901002	45574702	2
5075720	45558338	2
2411802	45558325	2
4323	45547224	2
2336654	45516800	2
2285236	45506844	2
8408934	45499918	2
8290376	45494206	2
5026929	45488986	2
2901002	45484262	2
812662	45484074	2
2137255	45482918	2
5514476	45469451	2
2336654	45469180	2
6342575	45469129	2
4983450	45469108	2
2336654	45468045	2
4549682	45446894	2
2901002	45437871	2
1782792	45435538	2
6361531	45419516	2
2137255	45409708	2
1453822	45409241	2
2901002	45396606	2
6655211	45380174	2
2336654	45359829	2
2411802	45359875	2
7672533	45359850	2
4686625	45359819	2
4909087	45359787	2
8290376	45356961	2
2336654	45356795	2
7985142	45356143	2
2901002	45353149	2
3293881	45353174	2
2901002	45351111	2
2901002	45347511	2
146073	45330413	2
5003756	45326312	2
6361531	45333992	2
2336654	45318099	2
2901002	45318091	2
6361531	45316673	2
5741205	45314188	2
6361531	45192468	2
5448552	45166457	2
2901002	45164840	2
6065591	45161480	2
8231181	45155307	2
7214344	45155130	2
2901002	45151775	2
7746385	45126570	2
5741205	45099777	2
4800652	45087269	2
8144295	45087232	2
2336654	45069743	2
314922	45065935	2
5393381	45065916	2
2821252	45065914	2
7964527	45062688	2
5741205	45062368	2
6361531	45043406	2
5241032	45043376	2
2901002	45043317	2
3990806	45030171	2
7445833	45029830	2
667883	45023383	2
2285236	45012498	2
2901002	45003614	2
4955404	45003601	2
8231181	45002025	2
8231181	44991808	2
8231181	44985019	2
5497294	44975397	2
5300112	44975372	2
2285236	44973306	2
7982275	44851625	2
7964527	44851694	2
1562285	44841633	2
1404311	44813241	2
1577947	44806409	2
5741205	44805145	2
2901002	44732955	2
7688996	44700312	2
2897372	44700255	2
2336654	44659500	2
2285236	44659435	2
4492932	44643553	2
7964527	44610541	2
2336654	44610082	2
6361531	44608853	2
67579	44607872	2
6361531	44576914	2
6304017	44555845	2
4049396	44555520	2
2901002	44496775	2
704848	44496802	2
2287299	44432270	2
190597	44346427	2
6361531	44321432	2
2901002	44155604	2
7311767	44147587	2
7311767	44123429	2
3731467	44031340	2
6342575	44031276	2
6622817	44016252	2
1478537	44015987	2
3626961	43985704	2
2336654	43985691	2
487339	43914593	2
7311767	43906839	2
1240268	43906742	2
667883	43902511	2
6163621	43902059	2
2336654	43902099	2
1240268	43880108	2
2901002	43865892	2
667883	43866426	2
5917484	43860303	2
667883	43856556	2
6277525	43849626	2
5741205	36809831	2
5741205	43819547	2
5741205	43788422	2
7000863	43783323	2
704848	43763694	2
4956987	43708257	2
3339965	43642317	2
2336654	43596863	2
5006	43595768	2
2901002	43587438	2
5741205	43558596	2
2901002	43555639	2
7887265	43555178	2
2901002	43534477	2
5085211	43450383	2
1422451	43382158	2
2336654	43380467	2
3135417	43327442	2
2899837	43305460	2
5741205	43235296	2
704848	43182818	2
10335	43172605	2
5741205	43079218	2
6287308	43100871	2
7607701	43082920	2
6361531	43079587	2
2336654	43052744	2
624829	43049508	2
2901002	43033892	2
839957	43037055	2
6817835	43032258	2
6203717	43024865	2
4323	43024008	2
3628236	43004406	2
5003756	43004613	2
2823755	42980768	2
2336654	42984341	2
1427416	42984146	2
5952674	42984134	2
6287308	42984069	2
7678879	42982348	2
10238	42976338	2
311124	42975683	2
6207849	42922179	2
2336654	42921901	2
2336654	42913769	2
5741205	42891076	2
3558644	42847665	2
42346	42847524	2
10238	42826211	2
42346	42821709	2
2336654	42797270	2
1753919	42797347	2
2901002	42786338	2
5741205	42753364	2
6916973	42751841	2
4356204	42743688	2
3558644	42743182	2
6053327	42741420	2
6451573	42727417	2
4686625	42702564	2
5869177	42702299	2
4787467	42701956	2
4686625	42700313	2
4983450	42699741	2
7565818	42631160	2
3027854	42591626	2
624829	42587591	2
4431535	42587548	2
2901002	42574921	2
2867744	42567735	2
7366928	42565869	2
7366928	42549099	2
1239729	42543254	2
2748781	42451038	2
2901002	42442145	2
2336654	42435173	2
1562285	42435048	2
2901002	42417909	2
2901002	42392637	2
4082217	42323731	2
4323	42323584	2
2901002	42319838	2
1057443	42319852	2
3054161	42290626	2
5741205	42261791	2
7168677	42115082	2
7311767	42085316	2
7311767	42085585	2
2298070	42082480	2
5800230	42047094	2
4082217	42038370	2
4492932	42037538	2
2336654	42032157	2
487339	42031628	2
6287308	42031641	2
682797	42031603	2
2901002	42017825	2
1993206	42017687	2
5741205	42011683	2
6797347	42012465	2
624829	42012307	2
3805500	42003737	2
2901002	41995481	2
2336654	41997065	2
1884171	41991116	2
6637269	41954508	2
1936114	41951562	2
6779307	41943940	2
2901002	41936475	2
3877338	41928733	2
2336654	41928050	2
5741205	41908275	2
